1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
111.0,545.0,2365.0,1954.0,257.0,2281.0,1640.0,3415.0,4679.0,3416.0,1034.0,4222.0,3459.0,1129.0,589.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,589.0,2528.0,2065.0,285.0,2517.0,1863.0,3758.0,5249.0,3919.0,1187.0,4781.0,3826.0,1265.0,656.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,641.0,2670.0,2155.0,304.0,2738.0,2087.0,4081.0,5752.0,4365.0,1339.0,5359.0,4169.0,1381.0,716.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,687.0,2800.0,2244.0,316.0,2907.0,2319.0,4349.0,6056.0,4724.0,1471.0,5888.0,4473.0,1476.0,757.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,730.0,2884.0,2324.0,329.0,3080.0,2427.0,4659.0,6391.0,5073.0,1589.0,6453.0,4760.0,1569.0,832.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,782.0,2936.0,2377.0,338.0,3272.0,2449.0,4991.0,6831.0,5420.0,1680.0,6971.0,5010.0,1659.0,926.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,815.0,2988.0,2409.0,346.0,3360.0,2468.0,5139.0,7031.0,5738.0,1751.0,7463.0,5138.0,1734.0,1009.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,811.0,2972.0,2407.0,348.0,3397.0,2482.0,5154.0,7151.0,5900.0,1794.0,7894.0,5231.0,1786.0,1074.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,803.0,2986.0,2398.0,344.0,3381.0,2471.0,5084.0,7208.0,5991.0,1838.0,8197.0,5259.0,1820.0,1117.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,808.0,2985.0,2387.0,336.0,3316.0,2410.0,4975.0,7066.0,5908.0,1836.0,8318.0,5259.0,1806.0,1113.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,761.0,2916.0,2347.0,334.0,3199.0,2311.0,4788.0,6745.0,5614.0,1797.0,8147.0,5179.0,1744.0,1063.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,704.0,2798.0,2277.0,313.0,3003.0,2197.0,4479.0,6291.0,5147.0,1725.0,7687.0,4974.0,1618.0,975.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,663.0,2725.0,2226.0,306.0,2841.0,2072.0,4221.0,5896.0,4768.0,1622.0,7024.0,4724.0,1519.0,890.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,617.0,2671.0,2175.0,291.0,2661.0,1936.0,3972.0,5521.0,4399.0,1506.0,6344.0,4491.0,1418.0,813.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,532.0,2421.0,2029.0,263.0,2407.0,1716.0,3604.0,4989.0,3904.0,1358.0,5573.0,4169.0,1275.0,716.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,450.0,2133.0,1869.0,235.0,2139.0,1484.0,3233.0,4426.0,3412.0,1204.0,4817.0,3839.0,1140.0,627.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,414.0,2030.0,1798.0,222.0,2003.0,1346.0,3044.0,4148.0,3129.0,1102.0,4386.0,3627.0,1068.0,568.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,403.0,1977.0,1759.0,213.0,1947.0,1273.0,2953.0,4017.0,2966.0,1016.0,4060.0,3449.0,1032.0,530.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,393.0,1951.0,1742.0,210.0,1908.0,1238.0,2886.0,3933.0,2859.0,960.0,3845.0,3327.0,1002.0,503.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,390.0,1951.0,1735.0,210.0,1889.0,1236.0,2851.0,3885.0,2806.0,913.0,3709.0,3230.0,983.0,487.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,399.0,1985.0,1744.0,211.0,1881.0,1240.0,2837.0,3858.0,2781.0,882.0,3619.0,3156.0,970.0,475.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,414.0,2041.0,1760.0,213.0,1836.0,1232.0,2743.0,3719.0,2742.0,845.0,3506.0,3111.0,963.0,461.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,438.0,2132.0,1800.0,219.0,1915.0,1306.0,2849.0,3858.0,2835.0,858.0,3578.0,3124.0,980.0,477.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,493.0,2309.0,1896.0,238.0,2209.0,1518.0,3336.0,4558.0,3244.0,950.0,3883.0,3300.0,1092.0,540.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,541.0,2519.0,2022.0,267.0,2538.0,1775.0,3842.0,5272.0,3763.0,1082.0,4314.0,3597.0,1245.0,620.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,593.0,2759.0,2152.0,292.0,2922.0,2090.0,4438.0,6145.0,4433.0,1253.0,4829.0,3971.0,1429.0,736.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,642.0,2910.0,2263.0,323.0,3244.0,2384.0,4913.0,6839.0,5093.0,1415.0,5402.0,4331.0,1583.0,862.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,676.0,3054.0,2383.0,337.0,3456.0,2632.0,5239.0,7341.0,5649.0,1542.0,5936.0,4610.0,1706.0,975.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,724.0,3167.0,2480.0,348.0,3608.0,2725.0,5484.0,7676.0,6089.0,1640.0,6456.0,4870.0,1821.0,1070.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,778.0,3225.0,2515.0,355.0,3667.0,2713.0,5598.0,7836.0,6362.0,1701.0,6918.0,5120.0,1906.0,1143.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,823.0,3241.0,2534.0,359.0,3638.0,2637.0,5551.0,7769.0,6377.0,1748.0,7367.0,5258.0,1920.0,1175.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,843.0,3195.0,2524.0,357.0,3588.0,2599.0,5441.0,7631.0,6234.0,1794.0,7782.0,5355.0,1895.0,1180.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,828.0,3197.0,2501.0,357.0,3561.0,2589.0,5374.0,7493.0,6066.0,1823.0,8129.0,5446.0,1867.0,1162.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,805.0,3148.0,2464.0,355.0,3488.0,2549.0,5281.0,7299.0,5899.0,1833.0,8231.0,5440.0,1841.0,1125.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,768.0,3058.0,2393.0,348.0,3357.0,2468.0,5039.0,6955.0,5618.0,1792.0,8045.0,5326.0,1772.0,1070.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,710.0,2926.0,2308.0,326.0,3165.0,2317.0,4709.0,6517.0,5190.0,1718.0,7555.0,5086.0,1663.0,977.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,657.0,2802.0,2233.0,313.0,2965.0,2169.0,4383.0,6035.0,4842.0,1597.0,6823.0,4826.0,1555.0,885.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,613.0,2699.0,2164.0,302.0,2769.0,2014.0,4080.0,5586.0,4439.0,1470.0,6068.0,4543.0,1430.0,811.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,529.0,2436.0,2027.0,273.0,2467.0,1755.0,3676.0,5001.0,3930.0,1323.0,5305.0,4205.0,1284.0,715.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,461.0,2171.0,1894.0,244.0,2185.0,1534.0,3293.0,4436.0,3486.0,1163.0,4606.0,3898.0,1161.0,630.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,418.0,2045.0,1812.0,227.0,2036.0,1395.0,3074.0,4128.0,3204.0,1051.0,4185.0,3683.0,1083.0,574.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,404.0,1983.0,1766.0,221.0,1959.0,1321.0,2964.0,3975.0,3039.0,977.0,3934.0,3450.0,1038.0,542.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,396.0,1959.0,1743.0,217.0,1916.0,1279.0,2890.0,3895.0,2921.0,922.0,3739.0,3313.0,1006.0,516.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,392.0,1960.0,1730.0,215.0,1889.0,1253.0,2844.0,3841.0,2854.0,884.0,3619.0,3214.0,988.0,499.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,398.0,1993.0,1737.0,214.0,1879.0,1255.0,2831.0,3803.0,2818.0,858.0,3542.0,3151.0,974.0,484.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,416.0,2043.0,1753.0,216.0,1879.0,1246.0,2825.0,3861.0,2762.0,816.0,3453.0,3116.0,969.0,467.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,436.0,2133.0,1793.0,225.0,1940.0,1318.0,2898.0,3946.0,2818.0,823.0,3543.0,3120.0,975.0,475.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,492.0,2323.0,1901.0,242.0,2175.0,1547.0,3262.0,4393.0,3196.0,910.0,3836.0,3307.0,1068.0,535.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,541.0,2567.0,2039.0,268.0,2496.0,1817.0,3762.0,5088.0,3710.0,1024.0,4252.0,3608.0,1215.0,620.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,602.0,2807.0,2181.0,304.0,2877.0,2129.0,4349.0,5937.0,4346.0,1161.0,4791.0,3994.0,1392.0,733.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,656.0,2985.0,2308.0,336.0,3182.0,2343.0,4825.0,6620.0,4908.0,1290.0,5347.0,4321.0,1537.0,843.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,704.0,3151.0,2426.0,347.0,3368.0,2442.0,5114.0,7018.0,5334.0,1408.0,5868.0,4588.0,1649.0,934.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,750.0,3286.0,2507.0,357.0,3481.0,2477.0,5285.0,7209.0,5576.0,1497.0,6351.0,4828.0,1721.0,988.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,804.0,3355.0,2547.0,363.0,3507.0,2480.0,5342.0,7320.0,5725.0,1560.0,6789.0,5056.0,1779.0,1030.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,838.0,3395.0,2540.0,356.0,3533.0,2511.0,5377.0,7398.0,5838.0,1624.0,7183.0,5200.0,1811.0,1064.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,833.0,3398.0,2522.0,354.0,3516.0,2515.0,5315.0,7322.0,5852.0,1658.0,7467.0,5263.0,1820.0,1086.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,824.0,3400.0,2512.0,353.0,3501.0,2547.0,5262.0,7251.0,5827.0,1683.0,7698.0,5336.0,1825.0,1104.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,813.0,3334.0,2498.0,352.0,3430.0,2538.0,5120.0,7049.0,5703.0,1688.0,7680.0,5349.0,1786.0,1101.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,766.0,3185.0,2442.0,345.0,3297.0,2431.0,4917.0,6744.0,5432.0,1664.0,7370.0,5224.0,1718.0,1058.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,715.0,3013.0,2362.0,328.0,3098.0,2263.0,4603.0,6276.0,5040.0,1577.0,6910.0,5009.0,1609.0,974.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,665.0,2897.0,2293.0,315.0,2915.0,2126.0,4308.0,5833.0,4655.0,1461.0,6332.0,4733.0,1489.0,871.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,634.0,2786.0,2221.0,301.0,2738.0,1983.0,4049.0,5493.0,4249.0,1348.0,5791.0,4460.0,1381.0,783.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,562.0,2519.0,2063.0,275.0,2436.0,1772.0,3629.0,4907.0,3752.0,1197.0,5179.0,4129.0,1236.0,688.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,481.0,2237.0,1923.0,242.0,2164.0,1544.0,3251.0,4360.0,3306.0,1064.0,4557.0,3790.0,1108.0,603.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,428.0,2055.0,1829.0,223.0,1967.0,1364.0,2965.0,3968.0,2986.0,957.0,4130.0,3559.0,1021.0,539.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,410.0,1979.0,1776.0,213.0,1874.0,1285.0,2824.0,3784.0,2799.0,890.0,3891.0,3383.0,971.0,505.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,398.0,1946.0,1744.0,210.0,1834.0,1252.0,2745.0,3693.0,2683.0,842.0,3714.0,3281.0,940.0,477.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,395.0,1938.0,1730.0,209.0,1807.0,1233.0,2698.0,3640.0,2624.0,809.0,3603.0,3189.0,924.0,459.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,401.0,1955.0,1731.0,210.0,1799.0,1237.0,2694.0,3635.0,2606.0,787.0,3531.0,3109.0,908.0,453.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,414.0,1970.0,1729.0,210.0,1739.0,1224.0,2576.0,3449.0,2564.0,751.0,3400.0,3049.0,889.0,441.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,421.0,1991.0,1738.0,213.0,1789.0,1264.0,2643.0,3572.0,2591.0,757.0,3426.0,3056.0,900.0,446.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,466.0,2141.0,1818.0,230.0,2008.0,1446.0,3007.0,4097.0,2906.0,842.0,3710.0,3243.0,993.0,491.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,529.0,2393.0,1966.0,253.0,2301.0,1698.0,3458.0,4734.0,3386.0,969.0,4157.0,3548.0,1128.0,581.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,602.0,2667.0,2119.0,277.0,2639.0,2001.0,4004.0,5524.0,3981.0,1128.0,4790.0,3915.0,1289.0,692.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,654.0,2866.0,2248.0,303.0,2949.0,2257.0,4479.0,6167.0,4478.0,1265.0,5388.0,4246.0,1421.0,785.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,707.0,3018.0,2351.0,324.0,3201.0,2463.0,4889.0,6673.0,4916.0,1374.0,5929.0,4534.0,1539.0,867.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,757.0,3111.0,2433.0,346.0,3376.0,2590.0,5131.0,6985.0,5328.0,1464.0,6374.0,4723.0,1623.0,951.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,792.0,3140.0,2442.0,351.0,3479.0,2623.0,5304.0,7138.0,5549.0,1533.0,6753.0,4887.0,1687.0,1010.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,804.0,3169.0,2423.0,348.0,3533.0,2620.0,5403.0,7245.0,5722.0,1590.0,7085.0,4996.0,1742.0,1061.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,815.0,3126.0,2396.0,344.0,3506.0,2570.0,5327.0,7153.0,5809.0,1642.0,7346.0,5047.0,1753.0,1113.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,819.0,3090.0,2379.0,344.0,3499.0,2533.0,5290.0,7099.0,5888.0,1690.0,7565.0,5087.0,1761.0,1153.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,807.0,3051.0,2367.0,341.0,3430.0,2510.0,5191.0,6970.0,5789.0,1686.0,7598.0,5098.0,1737.0,1146.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,763.0,2957.0,2309.0,323.0,3281.0,2412.0,4944.0,6692.0,5543.0,1656.0,7340.0,5033.0,1685.0,1097.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,693.0,2838.0,2233.0,314.0,3068.0,2255.0,4587.0,6248.0,5104.0,1583.0,6854.0,4852.0,1581.0,1001.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,660.0,2754.0,2184.0,298.0,2881.0,2111.0,4279.0,5794.0,4678.0,1473.0,6202.0,4624.0,1468.0,893.0,924.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,624.0,2674.0,2155.0,287.0,2670.0,1959.0,3951.0,5329.0,4219.0,1365.0,5639.0,4382.0,1337.0,805.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,546.0,2433.0,2010.0,261.0,2381.0,1718.0,3546.0,4766.0,3708.0,1227.0,5013.0,4069.0,1206.0,695.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,469.0,2148.0,1853.0,235.0,2085.0,1483.0,3144.0,4202.0,3251.0,1082.0,4393.0,3733.0,1088.0,594.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,430.0,2013.0,1779.0,216.0,1939.0,1355.0,2926.0,3908.0,2964.0,991.0,3972.0,3524.0,1015.0,538.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,410.0,1958.0,1747.0,209.0,1868.0,1276.0,2816.0,3759.0,2784.0,921.0,3711.0,3344.0,972.0,497.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,401.0,1927.0,1725.0,208.0,1816.0,1238.0,2737.0,3660.0,2666.0,871.0,3565.0,3211.0,931.0,473.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,397.0,1920.0,1716.0,206.0,1786.0,1213.0,2688.0,3597.0,2585.0,832.0,3468.0,3108.0,910.0,457.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,404.0,1934.0,1721.0,206.0,1773.0,1202.0,2665.0,3566.0,2542.0,804.0,3408.0,3036.0,892.0,441.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,418.0,1968.0,1735.0,209.0,1783.0,1215.0,2673.0,3572.0,2556.0,785.0,3385.0,2995.0,892.0,432.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,422.0,1982.0,1738.0,211.0,1793.0,1234.0,2672.0,3566.0,2551.0,779.0,3391.0,2976.0,888.0,437.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,456.0,2077.0,1778.0,226.0,1938.0,1362.0,2897.0,3988.0,2817.0,809.0,3486.0,3078.0,977.0,490.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,514.0,2317.0,1906.0,257.0,2317.0,1721.0,3456.0,4748.0,3481.0,951.0,3945.0,3401.0,1139.0,613.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,589.0,2560.0,2058.0,289.0,2757.0,2119.0,4126.0,5647.0,4163.0,1118.0,4562.0,3762.0,1319.0,742.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,641.0,2732.0,2166.0,306.0,3107.0,2390.0,4673.0,6437.0,4763.0,1258.0,5069.0,4098.0,1476.0,855.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,684.0,2856.0,2253.0,325.0,3411.0,2594.0,5141.0,7075.0,5283.0,1368.0,5567.0,4325.0,1619.0,962.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,732.0,2963.0,2322.0,342.0,3604.0,2732.0,5452.0,7462.0,5690.0,1467.0,6042.0,4522.0,1728.0,1054.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,778.0,3025.0,2346.0,352.0,3676.0,2731.0,5585.0,7583.0,6011.0,1537.0,6471.0,4715.0,1810.0,1135.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,810.0,3060.0,2359.0,355.0,3683.0,2723.0,5617.0,7534.0,6265.0,1616.0,6906.0,4872.0,1865.0,1204.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,803.0,3068.0,2350.0,355.0,3645.0,2714.0,5572.0,7462.0,6340.0,1660.0,7293.0,4990.0,1881.0,1241.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,800.0,3077.0,2375.0,352.0,3624.0,2701.0,5499.0,7381.0,6331.0,1711.0,7593.0,5100.0,1884.0,1252.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,800.0,3068.0,2367.0,344.0,3560.0,2660.0,5392.0,7270.0,6210.0,1716.0,7610.0,5123.0,1860.0,1225.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,768.0,2952.0,2322.0,333.0,3433.0,2564.0,5186.0,7014.0,5930.0,1675.0,7351.0,5041.0,1799.0,1162.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,709.0,2839.0,2259.0,320.0,3234.0,2385.0,4829.0,6546.0,5477.0,1610.0,6891.0,4839.0,1694.0,1063.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,658.0,2758.0,2196.0,312.0,3032.0,2213.0,4505.0,6062.0,5002.0,1507.0,6285.0,4582.0,1568.0,954.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,620.0,2679.0,2136.0,305.0,2821.0,2059.0,4173.0,5630.0,4563.0,1405.0,5725.0,4337.0,1439.0,862.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,538.0,2418.0,1993.0,270.0,2524.0,1803.0,3776.0,5089.0,4037.0,1260.0,5087.0,4054.0,1299.0,759.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,468.0,2142.0,1848.0,238.0,2229.0,1556.0,3370.0,4526.0,3562.0,1122.0,4462.0,3755.0,1176.0,662.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,432.0,2053.0,1798.0,224.0,2105.0,1445.0,3192.0,4304.0,3303.0,1030.0,4124.0,3530.0,1108.0,599.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,415.0,2002.0,1771.0,218.0,2020.0,1358.0,3066.0,4138.0,3105.0,961.0,3883.0,3372.0,1063.0,551.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,403.0,1974.0,1745.0,214.0,1959.0,1311.0,2961.0,4007.0,2959.0,910.0,3714.0,3250.0,1023.0,518.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,398.0,1971.0,1738.0,213.0,1926.0,1299.0,2905.0,3937.0,2873.0,870.0,3615.0,3152.0,997.0,495.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,408.0,1999.0,1745.0,214.0,1907.0,1286.0,2880.0,3890.0,2802.0,847.0,3546.0,3083.0,971.0,475.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,422.0,2044.0,1756.0,216.0,1885.0,1261.0,2834.0,3890.0,2731.0,823.0,3448.0,3029.0,960.0,457.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,443.0,2133.0,1797.0,223.0,1946.0,1325.0,2919.0,3980.0,2821.0,839.0,3546.0,3041.0,971.0,473.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,503.0,2334.0,1903.0,247.0,2190.0,1567.0,3292.0,4487.0,3282.0,920.0,3873.0,3204.0,1074.0,560.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,567.0,2552.0,2032.0,269.0,2542.0,1873.0,3833.0,5247.0,3877.0,1041.0,4319.0,3485.0,1236.0,677.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,640.0,2790.0,2149.0,296.0,2963.0,2263.0,4470.0,6176.0,4639.0,1191.0,4890.0,3814.0,1431.0,822.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,676.0,2950.0,2254.0,325.0,3364.0,2595.0,5059.0,7025.0,5343.0,1325.0,5436.0,4120.0,1599.0,967.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,735.0,3094.0,2351.0,342.0,3688.0,2812.0,5562.0,7753.0,5920.0,1434.0,5947.0,4394.0,1759.0,1091.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,786.0,3211.0,2434.0,352.0,3839.0,2902.0,5816.0,8150.0,6368.0,1538.0,6451.0,4641.0,1883.0,1187.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,827.0,3255.0,2475.0,357.0,3853.0,2955.0,5865.0,8143.0,6686.0,1601.0,6942.0,4869.0,1952.0,1270.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,852.0,3238.0,2483.0,352.0,3883.0,2958.0,5939.0,8183.0,6883.0,1678.0,7409.0,5017.0,2000.0,1341.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,843.0,3183.0,2452.0,353.0,3905.0,2892.0,5997.0,8188.0,6950.0,1740.0,7812.0,5075.0,2023.0,1375.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,841.0,3177.0,2458.0,356.0,3932.0,2829.0,6033.0,8260.0,6895.0,1769.0,8078.0,5155.0,2023.0,1380.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,838.0,3122.0,2434.0,352.0,3857.0,2771.0,5901.0,8061.0,6690.0,1786.0,8097.0,5154.0,1986.0,1349.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,784.0,2999.0,2370.0,340.0,3658.0,2695.0,5552.0,7540.0,6413.0,1756.0,7867.0,5073.0,1923.0,1287.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,713.0,2861.0,2275.0,321.0,3425.0,2560.0,5142.0,6966.0,5980.0,1682.0,7414.0,4879.0,1804.0,1200.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,670.0,2764.0,2194.0,308.0,3212.0,2410.0,4791.0,6456.0,5520.0,1572.0,6732.0,4643.0,1684.0,1080.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,621.0,2692.0,2119.0,295.0,2982.0,2234.0,4436.0,6021.0,5038.0,1465.0,6094.0,4428.0,1546.0,969.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,540.0,2424.0,1987.0,274.0,2684.0,1958.0,3993.0,5467.0,4525.0,1319.0,5347.0,4144.0,1412.0,866.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,464.0,2160.0,1859.0,241.0,2367.0,1698.0,3561.0,4882.0,4007.0,1183.0,4662.0,3860.0,1276.0,766.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,426.0,2045.0,1786.0,223.0,2188.0,1529.0,3315.0,4531.0,3626.0,1078.0,4218.0,3659.0,1193.0,683.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,409.0,1982.0,1746.0,217.0,2088.0,1419.0,3171.0,4328.0,3385.0,1003.0,3924.0,3498.0,1138.0,618.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,400.0,1957.0,1731.0,214.0,2031.0,1361.0,3076.0,4203.0,3219.0,943.0,3751.0,3369.0,1093.0,580.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,399.0,1961.0,1725.0,213.0,2004.0,1333.0,3030.0,4140.0,3103.0,899.0,3636.0,3257.0,1065.0,559.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0
