NodeELEC,NodeGAS,GenID,PrimeMover,Fuel,ExistingUnits,UnitSize,MaxNewAnnual,MaxNewTotal,Pmin,Pmax,RampDown,RampUp,MinUp,MinDown,isRenewable,HeatRate,isNGFueled,EmissionsFactor,StartupCost,EconomicLifetime,Lifetime,StartupFuel,InstallYear,ForcedRetirement
36105,36105,HD075,Hydro,Hydro,0.77,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36105,36105,WD075,Onshore wind,Wind,0,100,5,27,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36105,36105,SL075,Solar,Solar,0.58,50,10,530,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25007,25007,CS076,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25007,25007,CC076,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25007,25007,CT076,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
25007,25007,PT076,Petroleum CT,Petroleum,0.14,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
25007,25007,GT076,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25007,25007,NC076,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
25007,25007,WD076,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25007,25007,SL076,Solar,Solar,0.06,50,10,26,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34031,34031,CS077,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34031,34031,CC077,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34031,34031,CT077,Natural gas CT,Natural gas,0.22,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34031,34031,GT077,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34031,34031,NC077,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34031,34031,HD077,Hydro,Hydro,0.08,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
34031,34031,WD077,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34031,34031,SL077,Solar,Solar,0.06,50,10,48,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42097,42097,CS078,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42097,42097,CC078,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42097,42097,CT078,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42097,42097,CL078,Coal IGCC,Coal,0.08,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42097,42097,GT078,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42097,42097,NC078,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42097,42097,WD078,Onshore wind,Wind,0,100,5,14,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42097,42097,SL078,Solar,Solar,0,50,10,123,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36113,36113,CS079,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36113,36113,CC079,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36113,36113,CT079,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36113,36113,GT079,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36113,36113,BP079,Biopower,Biomass,0.29,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36113,36113,NC079,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36113,36113,HD079,Hydro,Hydro,0.51,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36113,36113,WD079,Onshore wind,Wind,0,100,5,11,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36113,36113,SL079,Solar,Solar,0.04,50,10,232,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36075,36075,CS080,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36075,36075,CC080,Natural gas CC,Natural gas,1.63,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36075,36075,CT080,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36075,36075,PT080,Petroleum CT,Petroleum,18.04,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36075,36075,GT080,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36075,36075,BP080,Biopower,Biomass,0.04,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36075,36075,NC080,Nuclear,Nuclear,2.78,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36075,36075,HD080,Hydro,Hydro,0.94,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36075,36075,WD080,Onshore wind,Wind,0,100,5,39,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36075,36075,SL080,Solar,Solar,0.65,50,10,684,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44005,44005,CS081,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44005,44005,CC081,Natural gas CC,Natural gas,0.41,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44005,44005,CT081,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
44005,44005,GT081,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44005,44005,NC081,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
44005,44005,WD081,Onshore wind,Wind,0.02,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44005,44005,SL081,Solar,Solar,0.75,50,10,18,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42023,42023,CS082,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42023,42023,CC082,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42023,42023,CT082,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42023,42023,GT082,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42023,42023,NC082,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42023,42023,WD082,Onshore wind,Wind,0,100,5,22,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42023,42023,SL082,Solar,Solar,0,50,10,140,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42103,42103,CS083,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42103,42103,CC083,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42103,42103,CT083,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42103,42103,GT083,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42103,42103,NC083,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42103,42103,HD083,Hydro,Hydro,0.4,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42103,42103,WD083,Onshore wind,Wind,0,100,5,19,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42103,42103,SL083,Solar,Solar,0,50,10,395,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36059,36059,CS084,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36059,36059,CC084,Natural gas CC,Natural gas,0.75,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36059,36059,CT084,Natural gas CT,Natural gas,6.69,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36059,36059,PT084,Petroleum CT,Petroleum,1.34,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36059,36059,GT084,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36059,36059,BP084,Biopower,Biomass,0.79,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36059,36059,NC084,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36059,36059,WD084,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36059,36059,SL084,Solar,Solar,0.04,50,10,49,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25009,25009,CS085,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25009,25009,CC085,Natural gas CC,Natural gas,1.14,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25009,25009,CT085,Natural gas CT,Natural gas,0.76,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
25009,25009,PT085,Petroleum CT,Petroleum,0.07,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
25009,25009,GT085,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25009,25009,BP085,Biopower,Biomass,1.44,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
25009,25009,NC085,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
25009,25009,HD085,Hydro,Hydro,0.15,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
25009,25009,WD085,Onshore wind,Wind,0.06,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25009,25009,SL085,Solar,Solar,1.06,50,10,126,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34013,34013,CS086,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34013,34013,CC086,Natural gas CC,Natural gas,1.05,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34013,34013,CT086,Natural gas CT,Natural gas,0.17,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34013,34013,GT086,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34013,34013,BP086,Biopower,Biomass,0.7,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
34013,34013,NC086,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34013,34013,WD086,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34013,34013,SL086,Solar,Solar,0.47,50,10,21,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42089,42089,CS087,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42089,42089,CC087,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42089,42089,CT087,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42089,42089,PT087,Petroleum CT,Petroleum,0.2,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42089,42089,GT087,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42089,42089,NC087,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42089,42089,WD087,Onshore wind,Wind,0,100,5,10,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42089,42089,SL087,Solar,Solar,0.05,50,10,307,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34007,34007,CS088,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34007,34007,CC088,Natural gas CC,Natural gas,0.25,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34007,34007,CT088,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34007,34007,GT088,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34007,34007,BP088,Biopower,Biomass,0.36,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
34007,34007,NC088,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34007,34007,WD088,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34007,34007,SL088,Solar,Solar,1.14,50,10,23,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42129,42129,CS089,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42129,42129,CC089,Natural gas CC,Natural gas,1.62,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42129,42129,CT089,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42129,42129,GT089,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42129,42129,NC089,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42129,42129,HD089,Hydro,Hydro,0.15,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42129,42129,WD089,Onshore wind,Wind,0,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42129,42129,SL089,Solar,Solar,0.07,50,10,282,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9190,9190,CS090,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9190,9190,CC090,Natural gas CC,Natural gas,0.03,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9190,9190,CT090,Natural gas CT,Natural gas,0.2,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9190,9190,PT090,Petroleum CT,Petroleum,1.93,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
9190,9190,GT090,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9190,9190,BP090,Biopower,Biomass,0.02,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
9190,9190,NC090,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9190,9190,HD090,Hydro,Hydro,0.07,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
9190,9190,WD090,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9190,9190,SL090,Solar,Solar,0,50,10,92,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9140,9140,CS091,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9140,9140,CC091,Natural gas CC,Natural gas,1.2,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9140,9140,CT091,Natural gas CT,Natural gas,0.96,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9140,9140,GT091,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9140,9140,BP091,Biopower,Biomass,0.16,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
9140,9140,NC091,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9140,9140,HD091,Hydro,Hydro,0.48,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
9140,9140,WD091,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9140,9140,SL091,Solar,Solar,0.2,50,10,112,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9120,9120,CS092,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9120,9120,CC092,Natural gas CC,Natural gas,1.6,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9120,9120,CT092,Natural gas CT,Natural gas,0.14,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9120,9120,GT092,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9120,9120,BP092,Biopower,Biomass,0.67,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
9120,9120,NC092,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9120,9120,HD092,Hydro,Hydro,0.3,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
9120,9120,WD092,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9120,9120,SL092,Solar,Solar,0.05,50,10,29,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36079,36079,CS093,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36079,36079,CC093,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36079,36079,CT093,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36079,36079,GT093,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36079,36079,NC093,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36079,36079,WD093,Onshore wind,Wind,0,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36079,36079,SL093,Solar,Solar,0,50,10,82,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36029,36029,CS094,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36029,36029,CC094,Natural gas CC,Natural gas,0.09,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36029,36029,CT094,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36029,36029,GT094,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36029,36029,BP094,Biopower,Biomass,0.06,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36029,36029,NC094,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36029,36029,WD094,Onshore wind,Wind,0.36,100,5,23,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36029,36029,SL094,Solar,Solar,1.04,50,10,440,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36001,36001,CS095,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36001,36001,CC095,Natural gas CC,Natural gas,1.9,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36001,36001,CT095,Natural gas CT,Natural gas,0.04,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36001,36001,GT095,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36001,36001,BP095,Biopower,Biomass,0.12,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36001,36001,NC095,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36001,36001,HD095,Hydro,Hydro,0.58,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36001,36001,WD095,Onshore wind,Wind,0,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36001,36001,SL095,Solar,Solar,0.62,50,10,253,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25019,25019,CS096,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25019,25019,CC096,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25019,25019,CT096,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
25019,25019,PT096,Petroleum CT,Petroleum,0.16,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
25019,25019,GT096,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25019,25019,NC096,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
25019,25019,WD096,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25019,25019,SL096,Solar,Solar,0,50,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42003,42003,CS097,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42003,42003,CC097,Natural gas CC,Natural gas,1.4,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42003,42003,CT097,Natural gas CT,Natural gas,1.15,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42003,42003,PT097,Petroleum CT,Petroleum,0.26,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42003,42003,GT097,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42003,42003,NC097,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42003,42003,WD097,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42003,42003,SL097,Solar,Solar,0.06,50,10,165,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42005,42005,CS098,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42005,42005,CC098,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42005,42005,CT098,Natural gas CT,Natural gas,6.88,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42005,42005,CL098,Coal IGCC,Coal,3.12,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42005,42005,GT098,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42005,42005,NC098,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42005,42005,HD098,Hydro,Hydro,0.56,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42005,42005,WD098,Onshore wind,Wind,0,100,5,6,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42005,42005,SL098,Solar,Solar,0,50,10,233,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42119,42119,CS099,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42119,42119,CC099,Natural gas CC,Natural gas,0.01,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42119,42119,CT099,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42119,42119,GT099,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42119,42119,NC099,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42119,42119,WD099,Onshore wind,Wind,0,100,5,6,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42119,42119,SL099,Solar,Solar,0.03,50,10,107,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42077,42077,CS100,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42077,42077,CC100,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42077,42077,CT100,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42077,42077,GT100,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42077,42077,NC100,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42077,42077,WD100,Onshore wind,Wind,0,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42077,42077,SL100,Solar,Solar,0,50,10,82,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
